event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.450_o100,0.45,90.0,100.0,0.013427961222981512,67.0593368353699,74.625,58.00659496451205,0.29003297482256024,0.0,,83.72104287585213,83.72104287585213,0.08491181509408818,8.582463207056154,1.305409114138456e-10,1.5576567547621404e-12,True,True,True,0.05314883298706263,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.600_o40,0.6,120.0,40.0,0.0026521258645307083,93.49396506863671,84.625,76.90431903116333,0.38452159515581663,0.0,,83.0271116949286,83.0271116949286,0.7788429977370624,24.272076654940488,-1.588905562677212e-09,1.8959339685756133e-11,True,True,False,0.04210200009401888,False
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.600_o60,0.6,120.0,60.0,0.005627915005604699,86.1939389427557,80.125,70.87779703896815,0.35438898519484074,0.0,,83.54843539553899,83.54843539553899,0.2575192907690666,13.862588086100528,4.768709260805082e-09,5.6901795085842866e-11,True,True,True,0.050534334033727646,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.600_o80,0.6,120.0,80.0,0.009323398668334983,77.12840169976367,76.875,64.39179949223877,0.3219589974611939,0.0,,83.67060871940343,83.67060871940343,0.1353459715061203,9.621962111107967,1.6721088402782414e-10,1.9952148346044425e-12,True,True,True,0.041996999992989004,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.600_o100,0.6,120.0,100.0,0.013427961222981512,67.0593368353699,74.625,58.00659496451205,0.29003297482256024,0.0,,83.72104287585213,83.72104287585213,0.08491181509408818,7.369298795749368,1.305409114138456e-10,1.5576567547621404e-12,True,True,True,0.04933766694739461,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.750_o40,0.75,150.0,40.0,0.0026521258645307083,93.49396506863671,84.625,76.90431903116333,0.38452159515581663,0.0,,83.0271116949286,83.0271116949286,0.7788429977370624,22.20315251871197,-1.588905562677212e-09,1.8959339685756133e-11,True,True,True,0.046758417040109634,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.750_o60,0.75,150.0,60.0,0.005627915005604699,86.1939389427557,80.125,70.87779703896815,0.35438898519484074,0.0,,83.54843539553899,83.54843539553899,0.2575192907690666,12.483073066892796,4.768709260805082e-09,5.6901795085842866e-11,True,True,True,0.05193895800039172,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.750_o80,0.75,150.0,80.0,0.009323398668334983,77.12840169976367,76.875,64.39179949223877,0.3219589974611939,0.0,,83.67060871940343,83.67060871940343,0.1353459715061203,8.587151243677372,1.6721088402782414e-10,1.9952148346044425e-12,True,True,True,0.04204316600225866,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.750_o100,0.75,150.0,100.0,0.013427961222981512,67.0593368353699,74.625,58.00659496451205,0.29003297482256024,0.0,,83.72104287585213,83.72104287585213,0.08491181509408818,6.541310486352452,1.305409114138456e-10,1.5576567547621404e-12,True,True,True,0.05053158290684223,True
25mm_back_loaded,25.0,back_loaded,15.0,30.0,98.0,10.0,0.62,25.0,78.80595469107675,5.0,83.80595469107676,1.4210854715202004e-14,-2.842170943040401e-14,1.8416666666666666,0.04076408891913183,59.875,h0.900_o40,0.9,180.0,40.0,0.0026521258645307083,93.49396506863671,84.625,76.90431903116333,0.38452159515581663,0.0,,83.0271116949286,83.0271116949286,0.7788429977370624,20.675881174103424,-1.588905562677212e-09,1.8959339685756133e-11,True,True,True,0.04621820792090148,True
