event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.450_o60,0.45,90.0,60.0,0.08563858368271061,8.770761894538737e-13,59.96875,90.0,0.45,76.97791366737579,55.5,109.85011967310113,186.82803334047696,0.2753378680354978,16.814429777863957,-2.372268492756291e-10,1.2678919024476511e-12,False,False,True,0.17794525006320328,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.450_o80,0.45,90.0,80.0,0.08563858368271061,8.770761894538737e-13,59.96875,90.0,0.45,64.77451229992793,56.625,122.18647289840588,186.96098519833382,0.14238601056074102,11.872856154322765,-6.193793811171133e-10,3.310359279564491e-12,False,False,True,0.17890708392951638,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.450_o100,0.45,90.0,100.0,0.08563858368271061,8.770761894538737e-13,59.96875,90.0,0.45,51.18537198825198,58.0,135.8294697901496,187.01484177840155,0.08852943069096747,9.196195353836782,-8.173646759424003e-10,4.368519234389134e-12,False,False,True,0.1802832499379292,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.600_o40,0.6,120.0,40.0,0.0839461030576255,1.9763061838533713,63.03125,120.0,0.6,56.22739641802392,61.0625,129.75731642655984,185.98471284458375,1.1186583637365122,28.300193839555618,-4.5117021230112186e-11,2.4113419730898336e-13,False,False,False,0.17597350000869483,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.600_o60,0.6,120.0,60.0,0.0839461030576255,1.9763061838533713,63.03125,120.0,0.6,45.422857836694405,62.125,141.3795386731576,186.802396509852,0.30097469873757493,15.98089846528671,-3.1439956194034835e-10,1.6803522026889227e-12,False,False,True,0.17888474999926984,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.600_o80,0.6,120.0,80.0,0.083648977317038,2.323259306861958,63.78125,120.0,0.6,32.521435189438485,63.6875,154.43262100839058,186.9540561978291,0.14931501147954462,11.024970307568559,-1.0334565425651476e-09,5.523452281438316e-12,False,False,True,0.18110412498936057,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.600_o100,0.6,120.0,100.0,0.07916189332943684,7.562818153637951,65.90625,120.0,0.6,18.42258966208118,65.8125,168.58958044434914,187.0121701064303,0.09120110420563367,8.409446091993184,-2.360745723906099e-09,1.2617333983139308e-11,False,False,True,0.18051462504081428,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.750_o40,0.75,150.0,40.0,0.07126114526599091,16.78850559928511,67.59375,150.0,0.75,25.66028283345634,67.5,160.01425593015833,185.67453876361466,1.4288324447092968,28.568887574247665,-4.878231152360968e-11,2.607238512517627e-13,False,False,False,0.1806157500250265,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.750_o60,0.75,150.0,60.0,0.05931226746893116,30.741185902044453,69.53125,150.0,0.75,14.481045408536362,69.4375,172.2958246107824,186.77687001931878,0.32650118932327743,15.642142827625888,-3.668496617592609e-10,1.9606790588016726e-12,False,False,True,0.17724395799450576,False
50mm_back_loaded,50.0,back_loaded,3.75,30.0,98.0,10.0,0.62,50.0,177.10337120827518,10.0,187.10337120827518,0.0,0.0,1.8354166666666667,0.08563858368271136,59.96875,h0.750_o80,0.75,150.0,80.0,0.028150853761546083,67.12830531405768,74.71875,150.0,0.75,1.4111729788894691,74.625,185.53639505173658,186.9475680306261,0.15580317902864219,10.575054133931728,-1.3795230791036062e-09,7.373053035842856e-12,True,False,True,0.1839672919595614,False
