event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.450_o80,0.45,90.0,80.0,0.009024931492305587,67.47083153440916,74.25,60.8514657807828,0.304257328903914,0.0,,83.67185255574836,83.67185255574836,0.13410213524207285,10.997267908189992,8.633202486230118e-11,1.0301418936224276e-12,True,True,True,0.02389808394946158,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.450_o100,0.45,90.0,100.0,0.012732833855651103,54.10618929484625,71.75,53.20233616282447,0.26601168081412235,0.0,,83.72176613119983,83.72176613119983,0.08418855981138038,8.448769807335529,6.555481157910492e-11,7.822214044425756e-13,True,True,True,0.023421957972459495,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.600_o40,0.6,120.0,40.0,0.002632126677443692,90.51284852562705,81.75,75.80950305901183,0.37904751529505915,0.0,,83.03659674478573,83.03659674478573,0.7693579464090009,24.121212960497925,-1.1796308374556475e-10,1.4075740104673595e-12,True,True,False,0.025765624945051968,False
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.600_o60,0.6,120.0,60.0,0.005529975735307433,80.06793597737439,77.25,68.64264010507647,0.34321320052538234,0.0,,83.55101585912273,83.55101585912273,0.25493883185748434,13.71539542733327,9.655121147034151e-11,1.1520805630846396e-12,True,True,True,0.027341249980963767,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.600_o80,0.6,120.0,80.0,0.009024931492305587,67.47083153440916,74.25,60.8514657807828,0.304257328903914,0.0,,83.67185255574836,83.67185255574836,0.13410213524207285,9.480138828159077,8.633202486230118e-11,1.0301418936224276e-12,True,True,True,0.021631165989674628,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.600_o100,0.6,120.0,100.0,0.012732833855651103,54.10618929484625,71.75,53.20233616282447,0.26601168081412235,0.0,,83.72176613119983,83.72176613119983,0.08418855981138038,7.234707358250239,6.555481157910492e-11,7.822214044425756e-13,True,True,True,0.02118291601072997,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.750_o40,0.75,150.0,40.0,0.002632126677443692,90.51284852562705,81.75,75.80950305901183,0.37904751529505915,0.0,,83.03659674478573,83.03659674478573,0.7693579464090009,22.051591418989556,-1.1796308374556475e-10,1.4075740104673595e-12,True,True,True,0.021512083942070603,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.750_o60,0.75,150.0,60.0,0.005529975735307433,80.06793597737439,77.25,68.64264010507647,0.34321320052538234,0.0,,83.55101585912273,83.55101585912273,0.25493883185748434,12.335183972035441,9.655121147034151e-11,1.1520805630846396e-12,True,True,True,0.029022541013546288,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.750_o80,0.75,150.0,80.0,0.009024931492305587,67.47083153440916,74.25,60.8514657807828,0.304257328903914,0.0,,83.67185255574836,83.67185255574836,0.13410213524207285,8.444631768812831,8.633202486230118e-11,1.0301418936224276e-12,True,True,True,0.02097154106013477,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.750_o100,0.75,150.0,100.0,0.012732833855651103,54.10618929484625,71.75,53.20233616282447,0.26601168081412235,0.0,,83.72176613119983,83.72176613119983,0.08418855981138038,6.4060241371611975,6.555481157910492e-11,7.822214044425756e-13,True,True,True,0.02564562496263534,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.900_o40,0.9,180.0,40.0,0.002632126677443692,90.51284852562705,81.75,75.80950305901183,0.37904751529505915,0.0,,83.03659674478573,83.03659674478573,0.7693579464090009,20.523750517784045,-1.1796308374556475e-10,1.4075740104673595e-12,True,True,True,0.023748124949634075,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.900_o60,0.9,180.0,60.0,0.005529975735307433,80.06793597737439,77.25,68.64264010507647,0.34321320052538234,0.0,,83.55101585912273,83.55101585912273,0.25493883185748434,11.316242841308686,9.655121147034151e-11,1.1520805630846396e-12,True,True,True,0.022797708050347865,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.900_o80,0.9,180.0,80.0,0.009024931492305587,67.47083153440916,74.25,60.8514657807828,0.304257328903914,0.0,,83.67185255574836,83.67185255574836,0.13410213524207285,7.680142526260352,8.633202486230118e-11,1.0301418936224276e-12,True,True,True,0.023257749970071018,True
25mm_uniform,25.0,uniform,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,1.4210854715202004e-14,0.0,1.85,0.027744119871530394,59.75,h0.900_o100,0.9,180.0,100.0,0.012732833855651103,54.10618929484625,71.75,53.20233616282447,0.26601168081412235,0.0,,83.72176613119983,83.72176613119983,0.08418855981138038,5.794205363469375,6.555481157910492e-11,7.822214044425756e-13,True,True,True,0.023858124972321093,True
25mm_front_loaded,25.0,front_loaded,30.0,60.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.150_o40,0.15,30.0,40.0,0.03209686029406005,1.3859323959767633,30.25,30.0,0.15,47.581503120449355,29.5,36.098839084813854,83.68034220526323,0.1256124856336181,37.624751122143394,1.7992979328695924e-10,2.146981010480837e-12,False,False,False,0.06953716604039073,False
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.150_o60,0.15,30.0,60.0,0.03204743011663188,1.5378011711130957,30.75,30.0,0.15,41.54744504951023,30.0,42.04264360553583,83.59008865504606,0.21586603593348033,24.325552617949604,9.722353477847889e-11,1.160102944198436e-12,False,False,False,0.020617375033907592,False
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.150_o80,0.15,30.0,80.0,0.03190083770921781,1.9881901949156067,31.75,30.0,0.15,34.49109241111293,31.0,49.19125296635851,83.68234537747145,0.12360931352583128,18.065225245072263,7.949717273358914e-11,9.48586207586674e-13,False,False,True,0.028976332978345454,False
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.150_o100,0.15,30.0,100.0,0.03180723967157834,2.275759855213211,32.25,30.0,0.15,27.053032429786953,31.5,56.672443788560074,83.72547621834701,0.08047847265796479,14.405041794492067,7.177261562851811e-11,8.564142714331503e-13,False,False,True,0.020570167107507586,False
25mm_front_loaded,25.0,front_loaded,30.0,60.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.300_o40,0.3,60.0,40.0,0.022286932083262673,31.52585620494873,49.25,60.0,0.3,15.822296398339834,48.5,67.83847780846442,83.66077420680425,0.14518048136570996,30.373731930636076,2.906791113366225e-09,3.4684780145768394e-11,False,False,False,0.0689512089593336,False
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.300_o60,0.3,60.0,60.0,0.019107441924492246,41.29448947906802,53.25,60.0,0.3,8.120756623328646,52.5,75.43986528749119,83.56062191081983,0.24533278017581342,18.579850719312333,8.11170852710319e-11,9.679155326139233e-13,False,False,True,0.023735209018923342,False
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.300_o80,0.3,60.0,80.0,0.008910145177364453,72.62456044509473,66.25,59.52079868767481,0.29760399343837407,0.0,,83.67322963776188,83.67322963776188,0.13272505323451517,13.390118420657688,8.037043253139586e-11,9.590062284673586e-13,True,True,True,0.022886416991241276,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.300_o100,0.3,60.0,100.0,0.012492391913727557,61.618501952221585,61.25,51.60102992204545,0.25800514961022725,0.0,,83.72264882964399,83.72264882964399,0.08330586137258593,10.328510287479006,6.019092169129436e-11,7.182177198883839e-13,True,True,True,0.024180374923162162,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.450_o40,0.45,90.0,40.0,0.0026260759189941424,91.93167101590583,75.25,75.47990083202976,0.3773995041601488,0.0,,83.04538680847956,83.04538680847956,0.7605678827964787,27.012626889968804,-1.9927803851516046e-10,2.3778505865094403e-12,True,True,False,0.027684333035722375,False
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.450_o60,0.45,90.0,60.0,0.005494595630700532,83.11846018524906,70.75,67.84487685621342,0.3392243842810671,0.0,,83.55362995472606,83.55362995472606,0.25232473624778606,15.591171832480114,1.0291500984749291e-10,1.2280154820365143e-12,True,True,True,0.020864957943558693,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.450_o80,0.45,90.0,80.0,0.008910145177364453,72.62456044509473,66.25,59.52079868767481,0.29760399343837407,0.0,,83.67322963776188,83.67322963776188,0.13272505323451517,10.845588156211383,8.037043253139586e-11,9.590062284673586e-13,True,True,True,0.0210860000224784,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.450_o100,0.45,90.0,100.0,0.012492391913727557,61.618501952221585,61.25,51.60102992204545,0.25800514961022725,0.0,,83.72264882964399,83.72264882964399,0.08330586137258593,8.292377434662386,6.019092169129436e-11,7.182177198883839e-13,True,True,True,0.020939082955010235,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.600_o40,0.6,120.0,40.0,0.0026260759189941424,91.93167101590583,75.25,75.47990083202976,0.3773995041601488,0.0,,83.04538680847956,83.04538680847956,0.7605678827964787,23.980164457621356,-1.9927803851516046e-10,2.3778505865094403e-12,True,True,True,0.029152040951885283,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.600_o60,0.6,120.0,60.0,0.005494595630700532,83.11846018524906,70.75,67.84487685621342,0.3392243842810671,0.0,,83.55362995472606,83.55362995472606,0.25232473624778606,13.568932390864335,1.0291500984749291e-10,1.2280154820365143e-12,True,True,True,0.02108620898798108,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.600_o80,0.6,120.0,80.0,0.008910145177364453,72.62456044509473,66.25,59.52079868767481,0.29760399343837407,0.0,,83.67322963776188,83.67322963776188,0.13272505323451517,9.32845887916687,8.037043253139586e-11,9.590062284673586e-13,True,True,True,0.025676165940240026,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.600_o100,0.6,120.0,100.0,0.012492391913727557,61.618501952221585,61.25,51.60102992204545,0.25800514961022725,0.0,,83.72264882964399,83.72264882964399,0.08330586137258593,7.078316889712985,6.019092169129436e-11,7.182177198883839e-13,True,True,True,0.02381808403879404,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.750_o40,0.75,150.0,40.0,0.0026260759189941424,91.93167101590583,75.25,75.47990083202976,0.3773995041601488,0.0,,83.04538680847956,83.04538680847956,0.7605678827964787,21.910543220881873,-1.9927803851516046e-10,2.3778505865094403e-12,True,True,True,0.02280904201325029,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.750_o60,0.75,150.0,60.0,0.005494595630700532,83.11846018524906,70.75,67.84487685621342,0.3392243842810671,0.0,,83.55362995472606,83.55362995472606,0.25232473624778606,12.188720887698485,1.0291500984749291e-10,1.2280154820365143e-12,True,True,True,0.02281504205893725,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.750_o80,0.75,150.0,80.0,0.008910145177364453,72.62456044509473,66.25,59.52079868767481,0.29760399343837407,0.0,,83.67322963776188,83.67322963776188,0.13272505323451517,8.292950579334255,8.037043253139586e-11,9.590062284673586e-13,True,True,True,0.023859625100158155,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.750_o100,0.75,150.0,100.0,0.012492391913727557,61.618501952221585,61.25,51.60102992204545,0.25800514961022725,0.0,,83.72264882964399,83.72264882964399,0.08330586137258593,6.249629973941567,6.019092169129436e-11,7.182177198883839e-13,True,True,True,0.02951966703403741,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.900_o40,0.9,180.0,40.0,0.0026260759189941424,91.93167101590583,75.25,75.47990083202976,0.3773995041601488,0.0,,83.04538680847956,83.04538680847956,0.7605678827964787,20.382701706358652,-1.9927803851516046e-10,2.3778505865094403e-12,True,True,True,0.02102504193317145,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.900_o60,0.9,180.0,60.0,0.005494595630700532,83.11846018524906,70.75,67.84487685621342,0.3392243842810671,0.0,,83.55362995472606,83.55362995472606,0.25232473624778606,11.169781069841594,1.0291500984749291e-10,1.2280154820365143e-12,True,True,True,0.021062833024188876,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.900_o80,0.9,180.0,80.0,0.008910145177364453,72.62456044509473,66.25,59.52079868767481,0.29760399343837407,0.0,,83.67322963776188,83.67322963776188,0.13272505323451517,7.52846259424843,8.037043253139586e-11,9.590062284673586e-13,True,True,True,0.02103804098442197,True
25mm_front_loaded,25.0,front_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107678,5.0,83.80595469107676,0.0,0.0,1.85,0.03254795291777476,28.75,h0.900_o100,0.9,180.0,100.0,0.012492391913727557,61.618501952221585,61.25,51.60102992204545,0.25800514961022725,0.0,,83.72264882964399,83.72264882964399,0.08330586137258593,5.637814141866919,6.019092169129436e-11,7.182177198883839e-13,True,True,True,0.029111958923749626,True
25mm_back_loaded,25.0,back_loaded,30.0,60.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.150_o40,0.15,30.0,40.0,0.04060948218139456,-1.3322676295501878e-13,59.75,30.0,0.15,48.45992899589332,51.0,35.21977149079555,83.67970048668887,0.1262542041899937,37.77886203175243,1.9791143723857374e-10,2.361543854110481e-12,False,False,False,0.06633304094430059,False
25mm_back_loaded,25.0,back_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.150_o60,0.15,30.0,60.0,0.04060948218139456,-1.3322676295501878e-13,59.75,30.0,0.15,43.51548668469686,51.5,40.07239227331955,83.58787895801642,0.21807573296042929,24.482022413802216,9.993048055711995e-11,1.19240310459419e-12,False,False,False,0.023679459001868963,False
25mm_back_loaded,25.0,back_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.150_o80,0.15,30.0,80.0,0.04060948218139456,-1.3322676295501878e-13,59.75,30.0,0.15,37.94887930234698,52.0,45.732179820097066,83.68105912244403,0.12489556856402002,18.22285299555835,6.870352897703214e-11,8.197929279641909e-13,False,False,True,0.022344500059261918,False
25mm_back_loaded,25.0,back_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.150_o100,0.15,30.0,100.0,0.04060948218139456,-1.3322676295501878e-13,59.75,30.0,0.15,32.22972109570834,53.0,51.49489073128151,83.72461182698986,0.08134286401638838,14.566311382924217,7.051789707723799e-11,8.414425602235444e-13,False,False,True,0.023414499941281974,False
25mm_back_loaded,25.0,back_loaded,30.0,60.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.300_o40,0.3,60.0,40.0,0.03812393772207396,6.120601213820242,65.75,60.0,0.3,17.153501225482348,65.0,66.50646711221836,83.6599683377007,0.14598635053621645,30.529437179685246,2.8398290385922564e-09,3.3885766817648665e-11,False,False,False,0.07278412498999387,False
25mm_back_loaded,25.0,back_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.300_o60,0.3,60.0,60.0,0.03503482839090732,13.727468293208755,67.25,60.0,0.3,11.088267266084397,66.5,72.46966261588507,83.55792988196947,0.24802480901308344,18.73710192626476,9.420886293298736e-11,1.1241308959519347e-12,False,False,True,0.020959417102858424,False
25mm_back_loaded,25.0,back_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.300_o80,0.3,60.0,80.0,0.027894037431926696,31.311516587851184,69.75,60.0,0.3,4.387216394068155,69.0,79.28440491458136,83.6716213086495,0.13433338234993647,13.567039608317295,7.730699413954767e-11,9.224522818756091e-13,False,False,True,0.020930083002895117,False
25mm_back_loaded,25.0,back_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.300_o100,0.3,60.0,100.0,0.013405782391666071,66.98854141556127,74.75,57.8493024472819,0.2892465122364095,0.0,,83.72093978708037,83.72093978708037,0.08501490392759749,10.629096810552916,6.879773140067158e-11,8.209169820243909e-13,True,True,True,0.029088916024193168,True
25mm_back_loaded,25.0,back_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.450_o40,0.45,90.0,40.0,0.002651127590167691,93.47165379177792,84.75,76.84947377092654,0.3842473688546327,0.0,,83.02654595252118,83.02654595252118,0.7794087388718298,27.31202126484429,-3.162414774493527e-10,3.773496508870682e-12,True,True,False,0.020922624971717596,False
25mm_back_loaded,25.0,back_loaded,30.0,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,0.0,1.85,0.040609482181394506,59.75,h0.450_o60,0.45,90.0,60.0,0.00562375607675667,86.151618354461,80.25,70.78208242674368,0.35391041213371843,0.0,,83.54819430746637,83.54819430746637,0.2577603835144756,15.893216426089047,9.591338834269436e-11,1.1444698493829907e-12,True,True,True,0.02558300003875047,True
