event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
25mm_uniform,25.0,uniform,7.5,60.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.150_o40,0.15,30.0,40.0,0.027761324658903182,-7.327471962526033e-13,59.9375,30.0,0.15,47.681187796129876,40.25,35.99883623866484,83.68002403479473,0.12593065631839567,37.70537620636165,-3.634442746758282e-11,4.336735689194719e-13,False,False,False,0.26671004202216864,False
25mm_uniform,25.0,uniform,7.5,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.150_o60,0.15,30.0,60.0,0.027761324658903182,-7.327471962526033e-13,59.9375,30.0,0.15,41.8218950940937,41.125,41.767062451133256,83.58895754522695,0.21699714503413126,24.407463160791785,8.156855191288059e-10,9.733025799128042e-12,False,False,False,0.09874420799314976,False
25mm_uniform,25.0,uniform,7.5,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.150_o80,0.15,30.0,80.0,0.027761324658903182,-7.327471962526033e-13,59.9375,30.0,0.15,35.08186840683581,42.375,48.59983954445203,83.68170795128782,0.12424673837725789,18.147776212723425,1.4116578739287178e-09,1.6844362421886758e-11,False,False,True,0.09141770901624113,False
25mm_uniform,25.0,uniform,7.5,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.150_o100,0.15,30.0,100.0,0.027761324658903186,-7.549516567451064e-13,59.9375,30.0,0.15,28.02156139144192,43.75,55.70348687863694,83.72504827007886,0.08090642068446878,14.491347127697505,3.134367904111812e-10,3.7400300678700386e-12,False,False,True,0.08983399998396635,False
25mm_uniform,25.0,uniform,7.5,60.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.300_o40,0.3,60.0,40.0,0.026394889043816268,4.922083624883866,60.8125,60.0,0.3,16.172571706791985,60.25,67.48780238318703,83.66037408997902,0.14558060129511569,30.4578388904121,-1.97381611055647e-10,2.3552217951961736e-12,False,False,False,0.27634849993046373,False
25mm_uniform,25.0,uniform,7.5,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.300_o60,0.3,60.0,60.0,0.02581812295813203,6.99967211452126,63.5625,60.0,0.3,9.001044448663169,63.375,74.55820238520066,83.55924683386382,0.24670785781167767,18.66465881399408,-5.98738142398858e-10,7.144338902956363e-12,False,False,True,0.09527162497397512,False
25mm_uniform,25.0,uniform,7.5,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.300_o80,0.3,60.0,80.0,0.016813094919343522,39.43698607353158,69.9375,60.0,0.3,1.0288778314232463,69.75,82.64346988393224,83.67234771535547,0.13360698039944952,13.494566412550082,-4.678171183769564e-09,5.582146520511713e-11,False,False,True,0.09082262509036809,False
25mm_uniform,25.0,uniform,7.5,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.300_o100,0.3,60.0,100.0,0.012759578106130225,54.038295135753664,71.9375,53.3823714032397,0.2669118570161985,0.0,,83.7219194472988,83.7219194472988,0.0840352433061171,10.467123532870659,4.718443552542695e-10,5.6302008251510215e-12,True,True,True,0.09302425000350922,True
25mm_uniform,25.0,uniform,7.5,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.450_o40,0.45,90.0,40.0,0.002633484600207911,90.51383666822484,81.6875,75.88357735037764,0.3794178867518882,0.0,,83.03743492238723,83.03743492238723,0.7685197689427111,27.14106905599174,-2.53181808851366e-10,3.021047964725632e-12,True,True,False,0.09568008396308869,False
25mm_uniform,25.0,uniform,7.5,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8375,0.027761324658902978,59.9375,h0.450_o60,0.45,90.0,60.0,0.00553544344232199,80.06059325217831,77.0625,68.76638613788909,0.34383193068944545,0.0,,83.5513735986176,83.5513735986176,0.25458109347892083,15.723642156886102,-1.0197587774207761e-09,1.2168094512851542e-11,True,True,True,0.09082658297847956,True
